166626	Anne Rice	Yes	Yes	=	Anne Rice	=
166626	was born	Yes	Yes	=	spent Born	=
166626	in New Jersey	Yes	Yes	=	in New Orleans Texas	|
Gold Verdict: NOT ENOUGH INFO

111897	Telemundo is a English-language television network	No	Yes	=	Telemundo is an Spanish-language television network	#
Gold Verdict: REFUTES

219028	Savages	Yes	Yes	=	Savages	=
219028	was exclusively	No	Yes	=	is based	#
219028	a German film	Yes	Yes	=	a American film	|
Gold Verdict: REFUTES

54168	Murda Beatz	Yes	Yes	=	Murda Beatz	=
54168	's real name	No	Yes	=	the stage name	#
54168	is Marshall Mathers	Yes	Yes	=	is Shane Lindstrom	|
Gold Verdict: REFUTES

167997	Don Bradman	Yes	Yes	=	Don Bradman	=
167997	retired	Yes	Yes	=	retirement	=
167997	from soccer	Yes	Yes	=	of cricket	|
Gold Verdict: NOT ENOUGH INFO

192714	CBS	Yes	Yes	=	CBS	=
192714	is the network	No	Yes	=	The series	#
192714	that aired	Yes	Yes	=	as aired	=
192714	The Millers	Yes	Yes	=	The Millers	=
Gold Verdict: SUPPORTS

107786	Ann Richards	Yes	Yes	=	Ann Richards	=
107786	was professionally involved	No	Yes	=	was frequently noted	#
107786	in politics	Yes	Yes	=	in re-election	<
Gold Verdict: SUPPORTS

197381	Simón Bolívar	Yes	Yes	=	Simón Bolívar	=
197381	is only known	No	Yes	=	was leading known	#
197381	as Simón Bolívar	Yes	Yes	=	as Bolívar	=
Gold Verdict: REFUTES

147411	Hot Right Now	Yes	Yes	=	Hot Right Now	=
147411	is mistakenly attributed	No	Yes	=	is best better known	#
147411	to DJ Fresh	Yes	Yes	=	by DJ Fresh	=
Gold Verdict: REFUTES

227362	Giada	Yes	Yes	=	Giada	=
227362	at Home	Yes	Yes	=	at Home	=
227362	was only available	No	Yes	=	is hosted	#
227362	on DVD	Yes	Yes	=	by Television cable television	|
Gold Verdict: REFUTES

207543	Mel B	Yes	Yes	=	Mel B	=
207543	released a song	Yes	Yes	=	released a single	=
207543	on Virgin Records	Yes	Yes	=	on Virgin Records	=
207543	in 2007	Yes	Yes	=	in 1996	|
Gold Verdict: SUPPORTS

132134	Noah Cyrus	Yes	Yes	=	Noah Cyrus	=
132134	is a younger sister of Macy Grey	No	Yes	=	is the youngest younger sister of Trace	#
Gold Verdict: REFUTES

128123	Mohra	Yes	Yes	=	Mohra	=
128123	is a truck	No	Yes	=	is a film	#
Gold Verdict: REFUTES

86175	Hourglass is performed	No	Yes	=	Hourglass is album	#
86175	by a Russian singer-songwriter	Yes	Yes	=	a Russian singer , songwriter	=
Gold Verdict: REFUTES

73623	Papua comprised all of Indonesia	Yes	Yes	=	Papua comprising most of Indonesia	=
Gold Verdict: NOT ENOUGH INFO

21775	Vedam	Yes	Yes	=	Vedam	=
21775	was written and directed by Christopher Nolan	Yes	Yes	=	is written and directed by Christopher Nolan	=
Gold Verdict: REFUTES

112988	Men	Yes	Yes	=	Men	=
112988	in Black II stars eight children	Yes	Yes	=	in Black II starring action Smith Lara action comedy Smith	|
Gold Verdict: NOT ENOUGH INFO

43608	Magic Johnson was a tap dancer	No	Yes	=	Stretch Johnson was a tap dancer	#
Gold Verdict: REFUTES

66638	The Adventures	Yes	Yes	=	The Adventures	=
66638	of Pluto Nash	Yes	Yes	=	of Pluto Nash	=
66638	was reviewed	No	Yes	=	received is not reviews	#
66638	by Ron Underwood	Yes	Yes	=	by Ron Underwood	=
Gold Verdict: REFUTES

26839	Hedda Gabler	Yes	Yes	=	Hedda Gabler	=
26839	's world premiere took place at the Battle	Yes	Yes	=	world premiere took place at the Residenztheater	|
26839	of Hastings	Yes	Yes	=	of Bavaria Isar	|
Gold Verdict: REFUTES

227130	New Orleans Pelicans	Yes	Yes	=	New Orleans Pelicans	=
227130	compete	Yes	Yes	=	compete	=
227130	in the National Football Association	No	Yes	=	in the National Basketball Association	#
Gold Verdict: REFUTES

114567	Seohyun	Yes	Yes	=	Seohyun	=
114567	is a dog	No	Yes	=	has an actress	#
Gold Verdict: REFUTES

71986	Steve Wozniak	Yes	Yes	=	Steve Wozniak	=
71986	was born	Yes	Yes	=	is born	=
71986	after the Apple II	No	Yes	=	while the Apple II	#
71986	came	Yes	Yes	=	developed	=
71986	out	Yes	Yes	=	known	=
Gold Verdict: REFUTES

185193	Home	Yes	Yes	=	Home	=
185193	for the Holidays	Yes	Yes	=	for the Holidays	=
185193	stars an American actress	No	Yes	=	starring a American horror directed	#
Gold Verdict: SUPPORTS

34412	Jayasudha	Yes	Yes	=	Jayasudha	=
34412	is an actor	Yes	Yes	=	is an actress	=
34412	that stars	Yes	Yes	=	stars	=
34412	in Daag	Yes	Yes	=	in Daag	=
Gold Verdict: REFUTES

43776	Colin Kaepernick	Yes	Yes	=	Colin Kaepernick	=
43776	is a poker player	No	Yes	=	is a football quarterback	#
Gold Verdict: REFUTES

88464	The Road to El Dorado stars	Yes	Yes	=	The Road to El Dorado stars	=
88464	Tim Allen	Yes	Yes	=	Tim Rice	|
Gold Verdict: NOT ENOUGH INFO

60977	The highest point	Yes	Yes	=	the highest point	=
60977	of the Hindu Kush	Yes	Yes	=	in the Hindu Kush	=
60977	is Everest	No	Yes	=	is Nepal Himalayan	#
Gold Verdict: REFUTES

4713	Tool has won three Oscars	Yes	Yes	=	Tool has won three Awards	=
Gold Verdict: REFUTES

223343	2015 was the year when the principal photography of The Disaster Aritst (film	No	Yes	=	2015 December the Principal photography of The Disaster Artist ( film	#
223343	started	Yes	Yes	=	began	=
Gold Verdict: SUPPORTS

38125	The Armenian Genocide	Yes	Yes	=	The Armenian Genocide	=
38125	was the killing	Yes	Yes	=	was s extermination	=
38125	of Armenians	Yes	Yes	=	of Armenians	=
38125	who were mostly	Yes	Yes	=	mostly	=
38125	Ottoman natives	No	Yes	=	Ottoman	#
Gold Verdict: SUPPORTS

201095	There is a British actor name Marcus Bentley	No	Yes	=	is a British actor born Marcus Bentley	#
Gold Verdict: SUPPORTS

130920	Bruce Shand	Yes	Yes	=	Bruce Shand	=
130920	was born	No	Yes	=	was officer	#
130920	on September 22nd, 1917	Yes	Yes	=	in January 22 1917	|
Gold Verdict: REFUTES

128229	Advertising	Yes	Yes	=	Advertising	=
128229	is an sound-based manner of marketing communication	Yes	Yes	=	is an audio nonpersonal form of marketing communication	!
Gold Verdict: SUPPORTS

166848	Drake Bell	Yes	Yes	=	Drake Bell	=
166848	put out an extended play	Yes	Yes	=	aired an half-hour sitcom	|
166848	in 2011	Yes	Yes	=	in 2011	=
Gold Verdict: SUPPORTS

185206	Home	Yes	Yes	=	Home	=
185206	for the Holidays	Yes	Yes	=	for the Holidays	=
185206	stars the fourth stepchild	No	Yes	=	starring a 28 Llewellyn	#
185206	of Charlie Chaplin	Yes	Yes	=	of Charlie Chaplin	=
Gold Verdict: REFUTES

51098	Stephen Hillenburg	Yes	Yes	=	Stephen Hillenburg	=
51098	was fascinated	Yes	Yes	=	became fascinated	=
51098	with politics	No	Yes	=	with art	#
51098	as a student	Yes	Yes	=	while a studying	<
Gold Verdict: REFUTES

100973	Angela Bassett	Yes	Yes	=	Angela Bassett	=
100973	gave	Yes	Yes	=	given delivered	=
100973	out a master	Yes	Yes	=	a master	=
100973	of fine arts degree	Yes	Yes	=	of fine arts degree	=
Gold Verdict: NOT ENOUGH INFO

179042	Congressional Space Medal	Yes	Yes	=	Congressional Space Medal	=
179042	of Honor	Yes	Yes	=	of Honor	=
179042	is the highest award	Yes	Yes	=	is The highest award	=
179042	given	Yes	Yes	=	given	=
179042	only to astronauts	Yes	Yes	=	individual for astronaut statutes	!
179042	by NASA	Yes	Yes	=	by NASA	=
Gold Verdict: SUPPORTS

123452	The Faroe Islands are no longer part of the Kingdom	Yes	Yes	=	the Faroe Islands were part of the Kingdom	!
123452	of Mercia	Yes	Yes	=	of Norway	|
Gold Verdict: REFUTES

186983	Bermuda Triangle	Yes	Yes	=	Bermuda Triangle	=
186983	is in the western part	Yes	Yes	=	is in the western part	=
186983	of the Atlantic Ocean	Yes	Yes	=	of the Atlantic Ocean	=
186983	near Florida	Yes	Yes	=	in the western part	|
Gold Verdict: NOT ENOUGH INFO

182276	Saturn Corporation	Yes	Yes	=	Saturn Corporation	=
182276	is also known	Yes	Yes	=	is also known	=
182276	as Toyota LLC	No	Yes	=	as LLC	#
Gold Verdict: REFUTES

67212	John Dolmayan	Yes	Yes	=	John Dolmayan	=
67212	is Armenian-American and Indian	No	Yes	=	is Armenian Lebanese-born American and	#
Gold Verdict: REFUTES

9944	The Armenian Genocide took place in the Ottoman Empire	Yes	Yes	=	The Armenian Genocide was within the Ottoman Empire	=
9944	the Republic of Turkey	Yes	Yes	=	the Republic of Turkey	=
Gold Verdict: NOT ENOUGH INFO

113333	Margaret Thatcher was the first woman to lead	Yes	Yes	=	Margaret Thatcher became the first woman to lead	=
113333	a major political party in the United Kingdom	Yes	Yes	=	a major political party in the United Kingdom	=
Gold Verdict: REFUTES

165898	Alice Cooper	Yes	Yes	=	Alice Cooper	=
165898	has been working in his field	Yes	Yes	=	is career an whose	<
165898	for over 50 years	Yes	Yes	=	over five decades	>
Gold Verdict: SUPPORTS

153303	EA Black Box	Yes	Yes	=	EA Black Box	=
153303	was a picture game developer	No	Yes	=	was a video game developer	#
Gold Verdict: SUPPORTS

7876	The ruins	Yes	Yes	=	ruins	=
7876	of the ancient Roman town	Yes	Yes	=	of the ancient Roman town	=
7876	of Herculaneum	Yes	Yes	=	of Herculaneum	=
7876	lie	No	Yes	=	are	#
7876	near Naples	Yes	Yes	=	vicinity Naples	=
Gold Verdict: SUPPORTS

125398	Harold Macmillan died	No	Yes	=	Harold Macmillan was served	#
125398	on December 29, 1886	Yes	Yes	=	from December 29 1894	|
Gold Verdict: REFUTES

206168	Palo Alto	Yes	Yes	=	Palo Alto	=
206168	California is 50 miles from the San Francisco Bay Area	Yes	Yes	=	California is northwest located from in the San Francisco Bay Area	!
Gold Verdict: NOT ENOUGH INFO

183611	Finding	Yes	Yes	=	Finding	=
183611	Dory	Yes	Yes	=	Dory	=
183611	was written	Yes	Yes	=	was written	=
183611	by anyone an American	No	Yes	=	by an American	#
Gold Verdict: REFUTES

192980	Roland Emmerich	Yes	Yes	=	Roland Emmerich	=
192980	campaigns	Yes	Yes	=	campaigner	=
192980	for the straight community	Yes	Yes	=	for the openly community	!
Gold Verdict: NOT ENOUGH INFO

156856	Stephen Colbert hosts	Yes	Yes	=	Stephen Colbert hosted	=
156856	guests	Yes	Yes	=	guest	=
Gold Verdict: NOT ENOUGH INFO

25089	Most of Ripon College	Yes	Yes	=	majority of Ripon College	=
25089	's student body	Yes	Yes	=	' s student body	=
25089	die on campus	No	Yes	=	live on campus	#
Gold Verdict: REFUTES

157685	Bessie Smith	Yes	Yes	=	Bessie Smith	=
157685	was married	No	Yes	=	was singer	#
157685	on April 15, 1894	Yes	Yes	=	an April 15 , 1894	|
Gold Verdict: REFUTES

73978	Speech recognition	Yes	Yes	=	Speech recognition	=
73978	incorporates	Yes	Yes	=	incorporates	=
73978	knowledge and research	Yes	Yes	=	knowledge and research	=
73978	into multiple fields	No	Yes	=	to closely fields	#
Gold Verdict: SUPPORTS

173121	Anne Sullivan was born	No	Yes	=	Anne Sullivan was known	#
173121	in April	Yes	Yes	=	an April	=
173121	of 1866	Yes	Yes	=	, 1866	=
Gold Verdict: SUPPORTS

46513	The filming of Dilwale Dulhania Le Jayenge finished in August 1995	Yes	Yes	=	The shot Dilwale Dulhania Le Jayenge in September August 1995	|
Gold Verdict: SUPPORTS

76795	Tim Roth	Yes	Yes	=	Tim Roth	=
76795	's full name is not Timothy Simon Roth	Yes	Yes	=	an English actor is born Timothy Simon Roth	!
Gold Verdict: NOT ENOUGH INFO

58341	Nuuk	Yes	Yes	=	Nuuk	=
58341	is the largest military center	No	Yes	=	is the largest cultural economic centre	#
58341	of Greenland	Yes	Yes	=	Greenland	=
Gold Verdict: REFUTES

194923	Stripes	Yes	Yes	=	Stripes	=
194923	only featured women	Yes	Yes	=	first featured actors	>
Gold Verdict: REFUTES

124723	International students	Yes	Yes	=	international students	=
124723	come	Yes	Yes	=	come	=
124723	to the University of Mississippi from 90 cities	No	Yes	=	after the university of Mississippi located successfully city	#
Gold Verdict: REFUTES

71511	T2 Trainspotting	Yes	Yes	=	T2 Trainspotting	=
71511	is a 2017 British comedy drama book	No	Yes	=	is a 2017 British comedy drama film	#
Gold Verdict: REFUTES

54142	Penguin Books	Yes	Yes	=	Penguin Books	=
54142	sold movies	No	Yes	=	sold publishing	#
54142	through Woolworths	Yes	Yes	=	through Woolworths	=
54142	other high street stores	Yes	Yes	=	other high street stores	=
Gold Verdict: REFUTES

55975	Derek Hough	Yes	Yes	=	Derek Hough	=
55975	starred	Yes	Yes	=	starred	=
55975	in an American film	Yes	Yes	=	in a Korean-American film	!
Gold Verdict: NOT ENOUGH INFO

19501	Bad Romance is a single	Yes	Yes	=	Bad Romance is a song	=
Gold Verdict: NOT ENOUGH INFO

69716	Rupert Murdoch is the Chairman	Yes	Yes	=	Rupert Murdoch is the chairman	=
69716	of FOX News	Yes	Yes	=	of Fox News	=
Gold Verdict: REFUTES

135740	Gal Gadot	Yes	Yes	=	Gal Gadot	=
135740	was ranked	Yes	Yes	=	was ranked	=
135740	behind Esti Ginzburg	Yes	Yes	=	behind Esti Ginzburg	=
135740	for highest earning actress/models	No	Yes	=	as highest earning actress / models	#
135740	in Israel	Yes	Yes	=	in Israel	=
Gold Verdict: REFUTES

59113	Wales has a small region rich in coal deposits	Yes	Yes	=	Wales is a large region rich in coal deposits	!
